caldt,prtnam,prtcnt,prtwgt,totret,totind,capret,capind,incret,incind
2005-05-31,9_10,2468,435349576,0.056095,12519.681,0.055366,1881.356,0.000729,6.665
2005-05-31,1_5,981,12306378605,0.035981,1897.766,0.034291,78.279,0.001689,24.374
2005-05-31,6_10,3366,1272073513,0.065459,7455.636,0.064653,534.563,0.000806,13.933
2005-05-31,Mrkt,4347,13578452119,0.038742,2010.315,0.037136,86.831,0.001607,23.273
2005-06-30,1,173,8673007352,-0.003993,1400.637,-0.005519,56.919,0.001526,24.701
2005-06-30,2,188,1963267244,0.021184,3339.469,0.019757,126.318,0.001427,26.659
2005-06-30,3,205,1018331293,0.025114,5000.735,0.024204,208.308,0.000910,24.097
2005-06-30,4,198,604691925,0.024877,4516.472,0.024023,212.271,0.000853,21.388
2005-06-30,5,216,439871255,0.034661,6229.944,0.033720,295.292,0.000942,21.207
2005-06-30,6,246,352670519,0.017526,6963.378,0.016624,349.875,0.000902,19.942
2005-06-30,7,289,289866672,0.047688,7621.975,0.045413,491.204,0.002275,15.499
2005-06-30,8,360,255163521,0.039659,7191.960,0.037361,573.271,0.002298,12.427
2005-06-30,9,660,259445728,0.045276,7843.128,0.044548,930.838,0.000728,8.437
2005-06-30,10,1803,201412101,0.046876,34889.535,0.046077,8032.397,0.000800,4.367
2005-06-30,1_2,361,10636274596,0.000654,1616.442,-0.000854,65.015,0.001508,24.985
2005-06-30,3_5,619,2062894473,0.027080,5094.786,0.026180,226.239,0.000900,22.622
2005-06-30,6_8,895,897700712,0.033557,7310.615,0.031814,440.793,0.001742,16.572
2005-06-30,9_10,2463,460857829,0.045975,13095.276,0.045216,1966.423,0.000759,6.670
2005-06-30,1_5,980,12699169069,0.004947,1907.154,0.003538,78.556,0.001409,24.409
2005-06-30,6_10,3358,1358558541,0.037769,7737.230,0.036361,554.001,0.001409,13.952
2005-06-30,Mrkt,4338,14057727610,0.008119,2026.636,0.006710,87.414,0.001409,23.306
2005-07-29,1,176,8653857591,0.032424,1446.051,0.031173,58.694,0.001250,24.732
2005-07-29,2,186,1982935106,0.051888,3512.749,0.050745,132.728,0.001143,26.690
2005-07-29,3,202,1029514398,0.049750,5249.523,0.049152,218.547,0.000598,24.111
2005-07-29,4,208,648681479,0.056118,4769.927,0.055378,224.026,0.000739,21.404
2005-07-29,5,210,438055746,0.050539,6544.798,0.049669,309.959,0.000870,21.225
2005-07-29,6,243,355563012,0.062020,7395.244,0.061516,371.398,0.000504,19.952
2005-07-29,7,308,320097643,0.063618,8106.873,0.063096,522.197,0.000522,15.507
2005-07-29,8,356,251223303,0.075208,7732.853,0.074739,616.117,0.000469,12.433
2005-07-29,9,704,278517203,0.065801,8359.210,0.065112,991.447,0.000689,8.443
2005-07-29,10,1753,190999516,0.078214,37618.371,0.077745,8656.873,0.000469,4.369
2005-07-29,1_2,362,10636792697,0.036052,1674.718,0.034822,67.279,0.001230,25.016
2005-07-29,3_5,620,2116251623,0.051865,5359.028,0.051167,237.815,0.000698,22.637
2005-07-29,6_8,907,926883959,0.066146,7794.186,0.065646,469.729,0.000501,16.581
2005-07-29,9_10,2457,469516719,0.070850,14023.078,0.070251,2104.566,0.000599,6.674
2005-07-29,1_5,982,12753044319,0.038676,1980.915,0.037534,81.504,0.001142,24.437
2005-07-29,6_10,3364,1396400678,0.067728,8261.257,0.067194,591.226,0.000534,13.960
2005-07-29,Mrkt,4346,14149444997,0.041543,2110.829,0.040461,90.951,0.001082,23.331
2005-08-31,1,176,8912079273,-0.007371,1435.392,-0.009565,58.132,0.002194,24.786
2005-08-31,2,186,2095951197,-0.014215,3462.815,-0.015552,130.664,0.001337,26.726
2005-08-31,3,203,1075233451,-0.004979,5223.386,-0.005989,217.238,0.001010,24.136
2005-08-31,4,206,682018906,-0.010467,4720.002,-0.012020,221.333,0.001554,21.437
2005-08-31,5,208,455754594,-0.009306,6483.892,-0.010677,306.649,0.001371,21.254
2005-08-31,6,240,374642486,-0.017390,7266.637,-0.018588,364.495,0.001197,19.975
2005-08-31,7,307,340041124,-0.011784,8011.338,-0.012598,515.618,0.000813,15.520
2005-08-31,8,356,270311122,-0.014129,7623.598,-0.014944,606.910,0.000815,12.443
2005-08-31,9,710,300900688,-0.016973,8217.332,-0.017579,974.018,0.000606,8.448
2005-08-31,10,1758,207807662,-0.004206,37460.164,-0.004878,8614.643,0.000673,4.372
2005-08-31,1_2,362,11008030470,-0.008674,1660.191,-0.010705,66.559,0.002031,25.067
2005-08-31,3_5,617,2213006951,-0.007561,5318.507,-0.008813,235.720,0.001252,22.666
2005-08-31,6_8,903,984994732,-0.014560,7680.702,-0.015520,462.439,0.000960,16.596
2005-08-31,9_10,2468,508708350,-0.011757,13858.205,-0.012391,2078.488,0.000634,6.678
2005-08-31,1_5,979,13221037421,-0.008488,1964.101,-0.010388,80.658,0.001900,24.483
2005-08-31,6_10,3371,1493703082,-0.013605,8148.859,-0.014454,582.680,0.000849,13.972
2005-08-31,Mrkt,4350,14714740504,-0.009007,2091.816,-0.010801,89.968,0.001793,23.373
2005-09-30,1,175,8820004377,0.005352,1443.074,0.004323,58.383,0.001029,24.812
2005-09-30,2,184,2032941827,0.017351,3522.897,0.016129,132.772,0.001222,26.758
2005-09-30,3,201,1060941396,0.011233,5282.059,0.010220,219.458,0.001013,24.160
2005-09-30,4,207,676877699,0.009756,4766.051,0.009013,223.328,0.000743,21.453
2005-09-30,5,208,452230557,0.007766,6534.243,0.006996,308.795,0.000769,21.271
2005-09-30,6,243,373293569,0.005169,7304.199,0.004363,366.085,0.000806,19.992
2005-09-30,7,307,337070927,0.010013,8091.556,0.009185,520.354,0.000828,15.533
2005-09-30,8,357,269972897,0.001407,7634.325,0.000508,607.219,0.000899,12.455
2005-09-30,9,715,299361480,-0.000058,8216.857,-0.000737,973.300,0.000679,8.454
2005-09-30,10,1760,209757139,0.014658,38009.270,0.013874,8734.160,0.000785,4.375
2005-09-30,1_2,359,10852946204,0.007600,1672.808,0.006534,66.994,0.001065,25.093
2005-09-30,3_5,616,2190049652,0.010061,5372.014,0.009181,237.884,0.000879,22.686
2005-09-30,6_8,907,980337392,0.005799,7725.239,0.004959,464.733,0.000839,16.610
2005-09-30,9_10,2475,509118618,0.006005,13941.428,0.005283,2089.469,0.000722,6.683
2005-09-30,1_5,975,13042995856,0.008013,1979.839,0.006979,81.221,0.001034,24.508
2005-09-30,6_10,3382,1489456010,0.005869,8196.687,0.005070,585.635,0.000799,13.983
2005-09-30,Mrkt,4357,14532451866,0.007793,2108.118,0.006783,90.578,0.001010,23.397
2005-10-31,1,176,8885722550,-0.011138,1427.001,-0.012174,57.673,0.001035,24.838
2005-10-31,2,185,2033088019,-0.021264,3447.985,-0.023284,129.680,0.002019,26.812
2005-10-31,3,209,1082531919,-0.029956,5123.828,-0.030470,212.771,0.000513,24.173
2005-10-31,4,201,652334834,-0.039064,4579.870,-0.039867,214.425,0.000803,21.470
2005-10-31,5,205,447378007,-0.025319,6368.802,-0.026122,300.729,0.000803,21.288
2005-10-31,6,256,387942140,-0.036628,7036.662,-0.037587,352.325,0.000959,20.011
2005-10-31,7,294,320983233,-0.035915,7800.944,-0.036487,501.368,0.000572,15.541
2005-10-31,8,398,292479418,-0.024261,7449.110,-0.024852,592.128,0.000591,12.462
2005-10-31,9,644,265106195,-0.028541,7982.342,-0.029062,945.015,0.000521,8.458
2005-10-31,10,1787,214107198,-0.029775,36877.559,-0.030386,8468.764,0.000611,4.378
2005-10-31,1_2,361,10918810569,-0.013024,1651.022,-0.014242,66.040,0.001219,25.124
2005-10-31,3_5,615,2182244760,-0.031728,5201.569,-0.032387,230.179,0.000659,22.701
2005-10-31,6_8,948,1001404791,-0.032787,7471.948,-0.033515,449.157,0.000727,16.622
2005-10-31,9_10,2431,479213393,-0.029092,13535.843,-0.029653,2027.509,0.000561,6.687
2005-10-31,1_5,976,13101055329,-0.016139,1947.886,-0.017265,79.818,0.001125,24.536
2005-10-31,6_10,3379,1480618184,-0.031591,7937.741,-0.032265,566.739,0.000674,13.992
2005-10-31,Mrkt,4355,14581673513,-0.017708,2070.787,-0.018788,88.877,0.001080,23.422
2005-11-30,1,176,8814034772,0.035621,1477.832,0.032909,59.571,0.002712,24.905
2005-11-30,2,185,1985236067,0.039034,3582.574,0.037234,134.509,0.001800,26.861
2005-11-30,3,208,1049391875,0.046945,5364.364,0.045679,222.491,0.001265,24.203
2005-11-30,4,200,625915479,0.045455,4788.050,0.043996,223.859,0.001459,21.501
2005-11-30,5,205,436303926,0.057237,6733.331,0.054579,317.142,0.002658,21.344
2005-11-30,6,253,371106741,0.042039,7332.475,0.041139,366.820,0.000900,20.029
2005-11-30,7,294,309601894,0.051439,8202.217,0.050571,526.722,0.000868,15.555
2005-11-30,8,402,289299494,0.050628,7826.243,0.049720,621.569,0.000908,12.473
2005-11-30,9,642,256751381,0.048115,8366.412,0.047112,989.536,0.001003,8.467
2005-11-30,10,1788,209066110,0.029294,37957.859,0.028502,8710.145,0.000792,4.381
2005-11-30,1_2,361,10799270838,0.036248,1710.869,0.033704,68.266,0.002544,25.188
2005-11-30,3_5,613,2111611279,0.048630,5454.520,0.047019,241.002,0.001611,22.737
2005-11-30,6_8,949,970008129,0.047601,7827.619,0.046709,470.137,0.000892,16.637
2005-11-30,9_10,2430,465817491,0.039668,14072.782,0.038760,2106.095,0.000908,6.693
2005-11-30,1_5,974,12910882117,0.038273,2022.438,0.035882,82.682,0.002392,24.595
2005-11-30,6_10,3379,1435825621,0.045027,8295.155,0.044130,591.749,0.000897,14.005
2005-11-30,Mrkt,4353,14346707738,0.038949,2151.442,0.036707,92.139,0.002242,23.474
2005-12-30,1,176,9122261687,-0.003227,1473.063,-0.004351,59.311,0.001124,24.933
2005-12-30,2,184,2042129328,0.010571,3620.447,0.008947,135.712,0.001624,26.904
2005-12-30,3,206,1087154703,0.006108,5397.132,0.004826,223.564,0.001282,24.234
2005-12-30,4,200,652248505,0.010985,4840.646,0.010048,226.108,0.000937,21.521
2005-12-30,5,205,461891287,0.009803,6799.339,0.008858,319.951,0.000946,21.364
2005-12-30,6,255,392086484,-0.010592,7254.811,-0.011746,362.511,0.001154,20.052
2005-12-30,7,294,325382601,0.002230,8220.504,0.001271,527.392,0.000958,15.570
2005-12-30,8,401,303167125,0.003272,7851.852,0.002411,623.067,0.000861,12.484
2005-12-30,9,645,271171340,-0.003550,8336.709,-0.004392,985.190,0.000842,8.474
2005-12-30,10,1781,216367081,0.015450,38544.297,0.014615,8837.442,0.000835,4.385
2005-12-30,1_2,360,11164391015,-0.000703,1709.666,-0.001919,68.135,0.001215,25.219
2005-12-30,3_5,611,2201294495,0.008329,5499.948,0.007219,242.742,0.001109,22.762
2005-12-30,6_8,950,1020636211,-0.002386,7808.940,-0.003391,468.543,0.001005,16.654
2005-12-30,9_10,2426,487538422,0.004882,14141.483,0.004043,2114.610,0.000839,6.698
2005-12-30,1_5,971,13365685511,0.000784,2024.024,-0.000414,82.648,0.001198,24.624
2005-12-30,6_10,3376,1508174632,-0.000037,8294.851,-0.000988,591.165,0.000951,14.018
2005-12-30,Mrkt,4347,14873860143,0.000701,2152.950,-0.000472,92.096,0.001173,23.502
2006-01-31,1,177,9093987224,0.018373,1500.128,0.017358,60.341,0.001016,24.958
2006-01-31,2,188,2075717871,0.049526,3799.754,0.047263,142.127,0.002263,26.965
2006-01-31,3,211,1095217769,0.041380,5620.466,0.040880,232.704,0.000501,24.246
2006-01-31,4,195,635720874,0.050617,5085.666,0.049980,237.409,0.000637,21.535
2006-01-31,5,213,465219269,0.060305,7209.375,0.059404,338.958,0.000901,21.384
2006-01-31,6,258,391006022,0.077394,7816.290,0.075356,389.828,0.002038,20.093
2006-01-31,7,300,316685054,0.092936,8984.481,0.092447,576.148,0.000489,15.577
2006-01-31,8,375,277087893,0.084475,8515.138,0.083798,675.279,0.000677,12.492
2006-01-31,9,638,267879313,0.092628,9108.921,0.092065,1075.891,0.000563,8.479
2006-01-31,10,1790,219008262,0.085963,41857.684,0.085423,9592.364,0.000540,4.387
2006-01-31,1_2,365,11169705095,0.024163,1750.976,0.022915,69.696,0.001247,25.250
2006-01-31,3_5,619,2196157912,0.048063,5764.292,0.047438,254.257,0.000625,22.777
2006-01-31,6_8,933,984778970,0.084384,8467.893,0.083227,507.538,0.001157,16.673
2006-01-31,9_10,2428,486887574,0.089630,15408.984,0.089077,2302.973,0.000553,6.702
2006-01-31,1_5,984,13365863007,0.028090,2080.878,0.026945,84.875,0.001145,24.652
2006-01-31,6_10,3361,1471666544,0.086120,9009.201,0.085163,641.510,0.000957,14.031
2006-01-31,Mrkt,4345,14837529551,0.033845,2225.818,0.032719,95.109,0.001127,23.528
2006-02-28,1,177,9197623104,0.002424,1503.765,0.000071,60.345,0.002354,25.017
2006-02-28,2,188,2179515172,-0.005590,3778.513,-0.007349,141.082,0.001758,27.012
2006-02-28,3,208,1122842584,-0.000705,5616.505,-0.001863,232.270,0.001158,24.274
2006-02-28,4,193,660664379,0.001006,5090.782,-0.000137,237.376,0.001143,21.560
2006-02-28,5,211,488987033,0.006175,7253.891,0.004354,340.433,0.001821,21.423
2006-02-28,6,255,415845452,-0.013164,7713.394,-0.013956,384.388,0.000792,20.109
2006-02-28,7,300,347079228,-0.005352,8936.396,-0.006052,572.661,0.000700,15.588
2006-02-28,8,375,300597849,-0.004359,8478.017,-0.005143,671.806,0.000784,12.502
2006-02-28,9,638,293847436,-0.002158,9089.263,-0.003439,1072.192,0.001281,8.490
2006-02-28,10,1783,238323232,0.008400,42209.309,0.007747,9666.680,0.000653,4.390
2006-02-28,1_2,365,11377138276,0.000889,1752.532,-0.001351,69.602,0.002240,25.307
2006-02-28,3_5,612,2272493996,0.001273,5771.630,-0.000023,254.251,0.001296,22.806
2006-02-28,6_8,930,1063522529,-0.008126,8399.081,-0.008886,503.028,0.000759,16.686
2006-02-28,9_10,2421,532170668,0.002570,15448.591,0.001571,2306.591,0.001000,6.709
2006-02-28,1_5,977,13649632271,0.000953,2082.862,-0.001130,84.779,0.002083,24.704
2006-02-28,6_10,3351,1595693197,-0.004559,8968.130,-0.005398,638.047,0.000840,14.043
2006-02-28,Mrkt,4328,15245325469,0.000376,2226.655,-0.001577,94.959,0.001953,23.574
2006-03-31,1,177,9227880880,0.010697,1519.850,0.009429,60.914,0.001268,25.049
2006-03-31,2,188,2164187046,0.018173,3847.181,0.016552,143.417,0.001622,27.056
2006-03-31,3,207,1114709875,0.029258,5780.833,0.028093,238.795,0.001165,24.303
2006-03-31,4,192,659167211,0.026799,5227.212,0.025928,243.531,0.000871,21.579
2006-03-31,5,212,501159618,0.036423,7518.103,0.035653,352.571,0.000771,21.439
2006-03-31,6,257,413748089,0.039115,8015.100,0.038222,399.080,0.000893,20.127
2006-03-31,7,301,347115106,0.039981,9293.684,0.039035,595.015,0.000946,15.603
2006-03-31,8,376,300413426,0.052931,8926.767,0.051787,706.597,0.001144,12.516
2006-03-31,9,637,293210556,0.043691,9486.383,0.042869,1118.156,0.000822,8.497
2006-03-31,10,1781,243043966,0.049754,44309.391,0.049110,10141.413,0.000644,4.393
2006-03-31,1_2,365,11392067926,0.012117,1773.768,0.010782,70.352,0.001335,25.340
2006-03-31,3_5,611,2275036704,0.030124,5945.495,0.029131,261.658,0.000993,22.829
2006-03-31,6_8,934,1061276621,0.043309,8762.837,0.042328,524.320,0.000981,16.702
2006-03-31,9_10,2418,536254522,0.046439,16166.008,0.045698,2411.997,0.000741,6.714
2006-03-31,1_5,976,13667104630,0.015115,2114.343,0.013836,85.952,0.001278,24.735
2006-03-31,6_10,3352,1597531143,0.044360,9365.953,0.043459,665.775,0.000901,14.056
2006-03-31,Mrkt,4328,15264635773,0.018175,2267.125,0.016937,96.567,0.001239,23.604
2006-04-28,1,178,9323655019,0.013049,1539.682,0.011735,61.629,0.001313,25.082
2006-04-28,2,186,2164152518,0.008485,3879.825,0.007568,144.503,0.000917,27.081
2006-04-28,3,203,1133319529,0.012066,5850.586,0.009587,241.085,0.002479,24.363
2006-04-28,4,198,688515134,0.005832,5257.696,0.005127,244.780,0.000705,21.594
2006-04-28,5,212,516655644,0.008880,7584.863,0.008310,355.500,0.000570,21.451
2006-04-28,6,263,435892023,0.009205,8088.879,0.008671,402.540,0.000534,20.137
2006-04-28,7,293,349831842,0.009981,9386.445,0.008666,600.171,0.001315,15.624
2006-04-28,8,346,291295114,-0.004123,8889.964,-0.005045,703.032,0.000922,12.528
2006-04-28,9,713,336878823,-0.004677,9442.011,-0.005134,1112.415,0.000456,8.501
2006-04-28,10,1717,230775660,0.004968,44529.527,0.004526,10187.311,0.000442,4.395
2006-04-28,1_2,364,11487807537,0.012189,1795.388,0.010950,71.123,0.001239,25.372
2006-04-28,3_5,613,2338490306,0.009527,6002.136,0.007992,263.749,0.001535,22.864
2006-04-28,6_8,902,1077018978,0.005852,8814.121,0.004960,526.921,0.000893,16.717
2006-04-28,9_10,2430,567654483,-0.000756,16153.784,-0.001207,2409.086,0.000451,6.717
2006-04-28,1_5,977,13826297843,0.011739,2139.163,0.010450,86.851,0.001289,24.767
2006-04-28,6_10,3332,1644673461,0.003572,9399.404,0.002831,667.661,0.000740,14.066
2006-04-28,Mrkt,4309,15470971304,0.010871,2291.770,0.009640,97.498,0.001230,23.633
2006-05-31,1,177,9400345911,-0.025273,1500.769,-0.027574,59.930,0.002300,25.139
2006-05-31,2,186,2185600162,-0.030032,3763.306,-0.031782,139.910,0.001750,27.128
2006-05-31,3,203,1144184897,-0.037841,5629.196,-0.038980,231.687,0.001140,24.391
2006-05-31,4,197,693244017,-0.042290,5035.350,-0.043314,234.177,0.001025,21.616
2006-05-31,5,211,521561895,-0.043427,7255.473,-0.045722,339.246,0.002295,21.501
2006-05-31,6,265,444440326,-0.051409,7673.036,-0.052299,381.488,0.000890,20.155
2006-05-31,7,295,356066178,-0.047678,8938.922,-0.048438,571.100,0.000761,15.636
2006-05-31,8,348,292418147,-0.056187,8390.459,-0.057220,662.805,0.001033,12.541
2006-05-31,9,710,335143561,-0.057692,8897.279,-0.058418,1047.430,0.000726,8.507
2006-05-31,10,1715,233738453,-0.045815,42489.398,-0.046627,9712.305,0.000812,4.398
2006-05-31,1_2,363,11585946073,-0.026171,1748.401,-0.028368,69.105,0.002196,25.427
2006-05-31,3_5,611,2358990808,-0.040383,5759.750,-0.041744,252.739,0.001361,22.895
2006-05-31,6_8,908,1092924651,-0.051472,8360.441,-0.052358,499.332,0.000886,16.732
2006-05-31,9_10,2425,568882014,-0.052812,15300.666,-0.053574,2280.022,0.000761,6.722
2006-05-31,1_5,974,13944936881,-0.028575,2078.035,-0.030631,84.190,0.002055,24.818
2006-05-31,6_10,3333,1661806665,-0.051931,8911.286,-0.052774,632.425,0.000843,14.078
2006-05-31,Mrkt,4307,15606743546,-0.031062,2220.582,-0.032988,94.282,0.001926,23.678
2006-06-30,1,179,9146322607,0.001563,1503.115,0.000505,59.960,0.001059,25.166
2006-06-30,2,186,2120536508,0.004627,3780.720,0.003153,140.351,0.001475,27.168
2006-06-30,3,202,1091833359,-0.001401,5621.307,-0.002727,231.055,0.001326,24.423
2006-06-30,4,197,663313488,-0.005277,5008.781,-0.006288,232.705,0.001012,21.638
2006-06-30,5,211,497859219,-0.000694,7250.435,-0.001520,338.730,0.000826,21.518
2006-06-30,6,265,423449759,-0.001327,7662.856,-0.002138,380.672,0.000811,20.172
2006-06-30,7,296,340945826,-0.010415,8845.819,-0.011427,564.574,0.001012,15.651
2006-06-30,8,346,275312962,-0.010278,8304.222,-0.011841,654.956,0.001563,12.561
2006-06-30,9,714,318290885,-0.008793,8819.050,-0.009662,1037.310,0.000869,8.514
2006-06-30,10,1715,225067937,-0.010227,42054.875,-0.011360,9601.973,0.001133,4.403
2006-06-30,1_2,365,11266859115,0.002140,1752.143,0.001003,69.174,0.001137,25.456
2006-06-30,3_5,610,2253006067,-0.002386,5746.007,-0.003509,251.852,0.001123,22.921
2006-06-30,6_8,907,1039708547,-0.006677,8304.615,-0.007754,495.461,0.001076,16.750
2006-06-30,9_10,2429,543358823,-0.009387,15157.045,-0.010365,2256.389,0.000979,6.728
2006-06-30,1_5,975,13519865182,0.001386,2080.915,0.000251,84.211,0.001135,24.846
2006-06-30,6_10,3336,1583067370,-0.007607,8843.495,-0.008650,626.955,0.001043,14.093
2006-06-30,Mrkt,4311,15102932552,0.000443,2221.566,-0.000682,94.218,0.001125,23.705
2006-07-31,1,177,9117556673,0.011197,1519.945,0.010068,60.564,0.001129,25.194
2006-07-31,2,184,2134293199,-0.010095,3742.555,-0.011094,138.794,0.000999,27.196
2006-07-31,3,204,1100546666,-0.032534,5438.423,-0.033058,223.417,0.000524,24.436
2006-07-31,4,187,635087144,-0.035692,4830.007,-0.036546,224.200,0.000854,21.656
2006-07-31,5,213,505663810,-0.036214,6987.867,-0.036692,326.302,0.000478,21.529
2006-07-31,6,272,432132006,-0.033169,7408.686,-0.033732,367.831,0.000563,20.183
2006-07-31,7,288,332670257,-0.038633,8504.079,-0.039267,542.405,0.000634,15.661
2006-07-31,8,365,282493529,-0.032398,8035.180,-0.033104,633.274,0.000706,12.569
2006-07-31,9,661,295456487,-0.037840,8485.339,-0.038388,997.490,0.000548,8.519
2006-07-31,10,1761,231602204,-0.032433,40690.910,-0.032898,9286.090,0.000465,4.405
2006-07-31,1_2,361,11251849872,0.007158,1764.685,0.006054,69.593,0.001104,25.484
2006-07-31,3_5,604,2241297620,-0.034259,5549.153,-0.034866,243.071,0.000607,22.935
2006-07-31,6_8,925,1047295792,-0.034697,8016.472,-0.035321,477.961,0.000624,16.760
2006-07-31,9_10,2422,527058691,-0.035464,14619.517,-0.035975,2175.215,0.000511,6.732
2006-07-31,1_5,965,13493147492,0.000278,2081.494,-0.000743,84.149,0.001022,24.871
2006-07-31,6_10,3347,1574354483,-0.034954,8534.384,-0.035540,604.673,0.000586,14.101
2006-07-31,Mrkt,4312,15067501975,-0.003403,2214.007,-0.004379,93.805,0.000976,23.728
2006-08-31,1,177,9193390860,0.024290,1556.864,0.021625,61.873,0.002665,25.261
2006-08-31,2,184,2105726610,0.026311,3841.024,0.024918,142.253,0.001393,27.233
2006-08-31,3,207,1086600907,0.021012,5552.697,0.019786,227.838,0.001226,24.466
2006-08-31,4,186,609007037,0.022065,4936.582,0.020668,228.834,0.001397,21.686
2006-08-31,5,213,487147811,0.021473,7137.917,0.020098,332.860,0.001375,21.558
2006-08-31,6,270,414360353,0.025765,7599.572,0.024551,376.862,0.001214,20.207
2006-08-31,7,285,319179301,0.025496,8720.899,0.024481,555.683,0.001015,15.677
2006-08-31,8,365,274824745,0.036073,8325.029,0.034865,655.354,0.001207,12.585
2006-08-31,9,662,285163081,0.029482,8735.508,0.028512,1025.930,0.000970,8.527
2006-08-31,10,1762,224762957,0.021412,41562.180,0.020533,9476.765,0.000879,4.409
